CompanyNumber,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4
13108818,DN35 9AG,Private Limited Company,Active,United Kingdom,NA,2021-01-04,96090 - Other service activities n.e.c.,,,
13148887,KT6 7HF,Private Limited Company,Active,United Kingdom,NA,2021-01-21,41202 - Construction of domestic buildings,43390 - Other building completion and finishing,,
13161661,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-27,47710 - Retail sale of clothing in specialised stores,,,
13143177,TW11 0QB,Private Limited Company,Active,United Kingdom,NA,2021-01-19,41100 - Development of building projects,,,
13159064,SS2 4HU,Private Limited Company,Active,United Kingdom,NA,2021-01-26,68320 - Management of real estate on a fee or contract basis,,,
13160805,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-27,41100 - Development of building projects,41202 - Construction of domestic buildings,98000 - Residents property management,
13160636,BA4 5AS,Private Limited Company,Active,United Kingdom,NA,2021-01-27,98000 - Residents property management,,,
13148563,GU32 1JS,Private Limited Company,Active,United Kingdom,NA,2021-01-21,82990 - Other business support service activities n.e.c.,,,
13116104,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-06,"46370 - Wholesale of coffee, tea, cocoa and spices",46460 - Wholesale of pharmaceutical goods,46720 - Wholesale of metals and metal ores,"46730 - Wholesale of wood, construction materials and sanitary equipment"
13156908,LU1 5FJ,Private Limited Company,Active,United Kingdom,NA,2021-01-25,20160 - Manufacture of plastics in primary forms,,,
13126516,W4 4LE,Private Limited Company,Active,United Kingdom,NA,2021-01-11,"47990 - Other retail sale not in stores, stalls or markets",,,
13145309,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-20,62012 - Business and domestic software development,,,
13163790,BB7 9YE,Private Limited Company,Active,United Kingdom,NA,2021-01-28,46420 - Wholesale of clothing and footwear,,,
13117074,WC1N 3AX,Private Limited Company,Active,United Kingdom,NA,2021-01-06,82990 - Other business support service activities n.e.c.,,,
13143101,YO265LS,Private Limited Company,Active,United Kingdom,NA,2021-01-19,68209 - Other letting and operating of own or leased real estate,,,
13119365,EC2A 3AR,Private Limited Company,Active,United Kingdom,NA,2021-01-07,41100 - Development of building projects,,,
13109792,B77 4PP,Private Limited Company,Active,United Kingdom,NA,2021-01-04,53202 - Unlicensed carrier,,,
13109004,NN11 4QG,Private Limited Company,Active,United Kingdom,NA,2021-01-04,"43220 - Plumbing, heat and air-conditioning installation",43310 - Plastering,43330 - Floor and wall covering,43341 - Painting
13138025,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,"46170 - Agents involved in the sale of food, beverages and tobacco",46190 - Agents involved in the sale of a variety of goods,56290 - Other food services,63120 - Web portals
13142644,BN3 2FA,Private Limited Company,Active,United Kingdom,NA,2021-01-19,64209 - Activities of other holding companies n.e.c.,70100 - Activities of head offices,86900 - Other human health activities,96040 - Physical well-being activities
SC685271,G51 2TJ,Private Limited Company,Active,United Kingdom,NA,2021-01-07,88100 - Social work activities without accommodation for the elderly and disabled,,,
13120183,NW3 7HU,Private Limited Company,Active,United Kingdom,NA,2021-01-07,59111 - Motion picture production activities,,,
13109444,LL22 9BJ,Private Limited Company,Active,United Kingdom,NA,2021-01-04,78200 - Temporary employment agency activities,,,
13151759,HA3 9XQ,Private Limited Company,Active,United Kingdom,NA,2021-01-22,"46390 - Non-specialised wholesale of food, beverages and tobacco",,,
13139259,DN4 9ET,Private Limited Company,Active,United Kingdom,NA,2021-01-18,27900 - Manufacture of other electrical equipment,,,
13115097,W14 8RZ,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,NA,2021-01-05,90010 - Performing arts,,,
13113162,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-05,41100 - Development of building projects,41202 - Construction of domestic buildings,,
13117170,W1U 6TQ,Private Limited Company,Active,United Kingdom,NA,2021-01-06,59200 - Sound recording and music publishing activities,,,
13148482,DE23 6WE,Private Limited Company,Active,United Kingdom,NA,2021-01-20,56103 - Take-away food shops and mobile food stands,,,
13111168,B36 9DE,Private Limited Company,Active,United Kingdom,NA,2021-01-04,"16290 - Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",,,
13113355,E11 3NJ,Private Limited Company,Active,United Kingdom,NA,2021-01-05,47710 - Retail sale of clothing in specialised stores,,,
13119081,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-07,"47599 - Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store",47910 - Retail sale via mail order houses or via Internet,,
13109605,M30 9PD,Private Limited Company,Active,United Kingdom,NA,2021-01-04,77210 - Renting and leasing of recreational and sports goods,,,
13116666,EC1V 9BD,Private Limited Company,Active,United Kingdom,NA,2021-01-06,41100 - Development of building projects,,,
13163113,MK12 5JN,Private Limited Company,Active,United Kingdom,NA,2021-01-27,18129 - Printing n.e.c.,,,
13154079,KT2 6HU,Private Limited Company,Active,United Kingdom,NA,2021-01-25,74100 - specialised design activities,,,
SC687127,G65 0NH,Private Limited Company,Active,United Kingdom,NA,2021-01-26,32120 - Manufacture of jewellery and related articles,47910 - Retail sale via mail order houses or via Internet,,
13123704,SG1 1EH,Private Limited Company,Active,United Kingdom,NA,2021-01-11,47190 - Other retail sale in non-specialised stores,,,
13142586,LS25 5AQ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,43390 - Other building completion and finishing,,,
13135384,RM15 5PG,Private Limited Company,Active,United Kingdom,NA,2021-01-14,69201 - Accounting and auditing activities,69202 - Bookkeeping activities,69203 - Tax consultancy,70221 - Financial management
13121201,SS0 9QB,Private Limited Company,Active,United Kingdom,NA,2021-01-08,47190 - Other retail sale in non-specialised stores,,,
13159220,BS23 2JS,Private Limited Company,Active,United Kingdom,NA,2021-01-26,14131 - Manufacture of other men's outerwear,,,
13110461,SE28 8EY,Private Limited Company,Active,United Kingdom,NA,2021-01-04,81222 - Specialised cleaning services,,,
13166420,GL6 0LF,Private Limited Company,Active,United Kingdom,NA,2021-01-29,47910 - Retail sale via mail order houses or via Internet,,,
13128596,DA16 2LW,Private Limited Company,Active,United Kingdom,NA,2021-01-12,47910 - Retail sale via mail order houses or via Internet,,,
13115753,LS22 5BL,Private Limited Company,Active,United Kingdom,NA,2021-01-06,81221 - Window cleaning services,,,
13136924,RH11 0PB,Private Limited Company,Active,United Kingdom,NA,2021-01-15,47910 - Retail sale via mail order houses or via Internet,,,
13132266,SS14 2DB,Private Limited Company,Active,United Kingdom,NA,2021-01-13,47710 - Retail sale of clothing in specialised stores,,,
13138576,SM2 7JT,Private Limited Company,Active,United Kingdom,NA,2021-01-18,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13129937,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-13,47190 - Other retail sale in non-specialised stores,,,
13144749,BS13 7AD,Private Limited Company,Active,United Kingdom,NA,2021-01-19,43910 - Roofing activities,,,
13144640,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,47910 - Retail sale via mail order houses or via Internet,,,
SC685047,EH24 9EJ,Private Limited Company,Active,United Kingdom,NA,2021-01-05,78109 - Other activities of employment placement agencies,,,
13164110,M15 4JE,Private Limited Company,Active,United Kingdom,NA,2021-01-28,70229 - Management consultancy activities other than financial management,,,
13158169,WS12 1NT,Private Limited Company,Active,United Kingdom,NA,2021-01-26,47910 - Retail sale via mail order houses or via Internet,,,
13135902,BS1 6TP,Private Limited Company,Active,United Kingdom,NA,2021-01-15,62020 - Information technology consultancy activities,,,
13168757,NR33 0LQ,Private Limited Company,Active,United Kingdom,NA,2021-01-30,82301 - Activities of exhibition and fair organisers,,,
13142006,PO215BE,Private Limited Company,Active,United Kingdom,NA,2021-01-18,71122 - Engineering related scientific and technical consulting activities,,,
13145551,CV9 1ED,Private Limited Company,Active,United Kingdom,NA,2021-01-20,96020 - Hairdressing and other beauty treatment,,,
13158132,TN35 5HE,Private Limited Company,Active,United Kingdom,NA,2021-01-26,43999 - Other specialised construction activities n.e.c.,,,
13147590,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-20,52103 - Operation of warehousing and storage facilities for land transport activities,52243 - Cargo handling for land transport activities,53100 - Postal activities under universal service obligation,
OC435106,WC2H 9JQ,Limited Liability Partnership,Active,United Kingdom,NA,2021-01-18,None Supplied,,,
13140651,CM12 0DD,Public Limited Company,Active,United Kingdom,NA,2021-01-18,64999 - Financial intermediation not elsewhere classified,,,
13127522,RH13 0TL,Private Limited Company,Active,United Kingdom,NA,2021-01-12,43991 - Scaffold erection,,,
13147094,SW1Y 5EA,Private Limited Company,Active,United Kingdom,NA,2021-01-20,99999 - Dormant Company,,,
13122800,DL10 7PS,Private Limited Company,Active,United Kingdom,NA,2021-01-08,84220 - Defence activities,,,
13159903,DA14 6NE,Private Limited Company,Active,United Kingdom,NA,2021-01-26,82990 - Other business support service activities n.e.c.,,,
13146243,CW1 4AF,Private Limited Company,Active,United Kingdom,NA,2021-01-20,49410 - Freight transport by road,49420 - Removal services,,
13112544,LS15 8BN,Private Limited Company,Active,United Kingdom,NA,2021-01-05,74100 - specialised design activities,,,
13142992,N13 5RY,Private Limited Company,Active,United Kingdom,NA,2021-01-19,73110 - Advertising agencies,,,
SC685652,KY5 8DA,Private Limited Company,Active,United Kingdom,NA,2021-01-12,56103 - Take-away food shops and mobile food stands,,,
13147632,TW3 1RB,Private Limited Company,Active,United Kingdom,NA,2021-01-20,"47110 - Retail sale in non-specialised stores with food, beverages or tobacco predominating",,,
13140585,YO10 4JG,Private Limited Company,Active,United Kingdom,NA,2021-01-18,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13122489,S42 7HH,Private Limited Company,Active,United Kingdom,NA,2021-01-08,70229 - Management consultancy activities other than financial management,,,
13146204,HR5 3DJ,Private Limited Company,Active,United Kingdom,NA,2021-01-20,10832 - Production of coffee and coffee substitutes,,,
SC686585,ML1 1XA,Private Limited Company,Active,United Kingdom,NA,2021-01-20,56103 - Take-away food shops and mobile food stands,,,
13148039,CR0 5PZ,Private Limited Company,Active,United Kingdom,NA,2021-01-20,62020 - Information technology consultancy activities,,,
13140204,PR2 9LZ,Private Limited Company,Active,United Kingdom,NA,2021-01-18,77110 - Renting and leasing of cars and light motor vehicles,,,
13154881,DN3 1EG,Private Limited Company,Active,United Kingdom,NA,2021-01-25,42990 - Construction of other civil engineering projects n.e.c.,,,
13162251,WC1N 3AX,Private Limited Company,Active,United Kingdom,NA,2021-01-27,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores",47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores
13147572,M3 3EB,Private Limited Company,Active,United Kingdom,NA,2021-01-20,62012 - Business and domestic software development,,,
13114076,BN3 1TS,Private Limited Company,Active,United Kingdom,NA,2021-01-05,64991 - Security dealing on own account,,,
13150554,S8 8LT,Private Limited Company,Active,United Kingdom,NA,2021-01-21,"43220 - Plumbing, heat and air-conditioning installation",,,
13120511,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-07,47910 - Retail sale via mail order houses or via Internet,,,
13127650,EX2 8LB,Private Limited Company,Active,United Kingdom,NA,2021-01-12,96090 - Other service activities n.e.c.,,,
13161431,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-27,49410 - Freight transport by road,,,
13130899,LA4 4HH,Private Limited Company,Active,United Kingdom,NA,2021-01-13,47910 - Retail sale via mail order houses or via Internet,,,
13151415,N14 6HF,Private Limited Company,Active,United Kingdom,NA,2021-01-22,43999 - Other specialised construction activities n.e.c.,,,
13114664,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-05,59111 - Motion picture production activities,59112 - Video production activities,59131 - Motion picture distribution activities,59132 - Video distribution activities
13109709,SG7 6NW,Private Limited Company,Active,United Kingdom,NA,2021-01-04,71129 - Other engineering activities,,,
13164079,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-28,90020 - Support activities to performing arts,,,
NI675623,BT34 2GB,Private Limited Company,Active,United Kingdom,NA,2021-01-15,70229 - Management consultancy activities other than financial management,,,
13129791,PE7 8JY,Private Limited Company,Active,United Kingdom,NA,2021-01-12,74202 - Other specialist photography,,,
13127191,BB2 2LT,Private Limited Company,Active,United Kingdom,NA,2021-01-12,47190 - Other retail sale in non-specialised stores,47910 - Retail sale via mail order houses or via Internet,"47990 - Other retail sale not in stores, stalls or markets",
13148307,IP1 3PB,Private Limited Company,Active,United Kingdom,NA,2021-01-20,43390 - Other building completion and finishing,49410 - Freight transport by road,81222 - Specialised cleaning services,
13111179,KT12 5RE,Community Interest Company,Active,United Kingdom,NA,2021-01-04,85590 - Other education n.e.c.,90010 - Performing arts,90020 - Support activities to performing arts,
13156179,GU21 2QY,Private Limited Company,Active,United Kingdom,NA,2021-01-25,41100 - Development of building projects,70229 - Management consultancy activities other than financial management,74901 - Environmental consulting activities,
13149232,EN5 5UJ,Private Limited Company,Active,United Kingdom,NA,2021-01-21,47910 - Retail sale via mail order houses or via Internet,,,
13153902,IG2 7HY,Private Limited Company,Active,United Kingdom,NA,2021-01-25,73110 - Advertising agencies,,,
13141051,NE37 1AG,Private Limited Company,Active,United Kingdom,NA,2021-01-18,25990 - Manufacture of other fabricated metal products n.e.c.,,,
13139278,N12 8QA,Private Limited Company,Active,United Kingdom,NA,2021-01-18,47910 - Retail sale via mail order houses or via Internet,,,
13116855,B3 1BG,Private Limited Company,Active,United Kingdom,NA,2021-01-06,47910 - Retail sale via mail order houses or via Internet,,,
13125785,BS32 8SW,Private Limited Company,Active,United Kingdom,NA,2021-01-11,"47640 - Retail sale of sports goods, fishing gear, camping goods, boats and bicycles",,,
13131179,NE61 5TS,Private Limited Company,Active,United Kingdom,NA,2021-01-13,86210 - General medical practice activities,,,
13108350,OX3 0EN,Private Limited Company,Active,United Kingdom,NA,2021-01-04,31090 - Manufacture of other furniture,,,
13158158,HU6 7RQ,Private Limited Company,Active,United Kingdom,NA,2021-01-26,52290 - Other transportation support activities,,,
SL034765,G3 7PR,Limited Partnership,Active,United Kingdom,NA,2021-01-18,None Supplied,,,
13119677,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-07,70229 - Management consultancy activities other than financial management,,,
13164820,BN1 6LJ,Private Limited Company,Active,United Kingdom,NA,2021-01-28,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13113141,NN4 7SL,Private Limited Company,Active,United Kingdom,NA,2021-01-05,93110 - Operation of sports facilities,93130 - Fitness facilities,93199 - Other sports activities,96040 - Physical well-being activities
CS004992,,Scottish Charitable Incorporated Organisation,Active,United Kingdom,NA,2021-01-14,None Supplied,,,
13137614,GU28 9HW,Private Limited Company,Active,United Kingdom,NA,2021-01-15,71129 - Other engineering activities,,,
NI675834,BT34 3JZ,Private Limited Company,Active,United Kingdom,NA,2021-01-22,47910 - Retail sale via mail order houses or via Internet,,,
13162478,SW20 0RQ,Private Limited Company,Active,United Kingdom,NA,2021-01-27,82990 - Other business support service activities n.e.c.,,,
13158698,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-26,43999 - Other specialised construction activities n.e.c.,,,
13160929,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-27,47910 - Retail sale via mail order houses or via Internet,"47990 - Other retail sale not in stores, stalls or markets",,
13165603,NG17 1AT,Private Limited Company,Active,United Kingdom,NA,2021-01-28,56102 - Unlicensed restaurants and cafes,,,
13161105,HA4 7AE,Private Limited Company,Active,United Kingdom,NA,2021-01-27,26110 - Manufacture of electronic components,,,
13163539,PO7 5NE,Private Limited Company,Active,United Kingdom,NA,2021-01-27,62012 - Business and domestic software development,,,
13142785,SW1X 7QA,Private Limited Company,Active,United Kingdom,NA,2021-01-19,70221 - Financial management,,,
13156921,M20 5PB,Private Limited Company,Active,United Kingdom,NA,2021-01-25,68100 - Buying and selling of own real estate,,,
13134518,CO1 2NL,Private Limited Company,Active,United Kingdom,NA,2021-01-14,43999 - Other specialised construction activities n.e.c.,,,
13155885,RG1 8EU,Private Limited Company,Active,United Kingdom,NA,2021-01-25,43210 - Electrical installation,,,
13115951,SW14 8PR,Private Limited Company,Active,United Kingdom,NA,2021-01-06,96090 - Other service activities n.e.c.,,,
13112452,PR3 1NJ,Private Limited Company,Active,United Kingdom,NA,2021-01-05,62012 - Business and domestic software development,,,
13127708,WF1 3QE,Private Limited Company,Active,United Kingdom,NA,2021-01-12,86101 - Hospital activities,,,
13161914,SL9 7PF,Private Limited Company,Active,United Kingdom,NA,2021-01-27,"47990 - Other retail sale not in stores, stalls or markets",,,
13115979,TS7 8QG,Private Limited Company,Active,United Kingdom,NA,2021-01-06,43290 - Other construction installation,,,
13146530,N19 3XT,Private Limited Company,Active,United Kingdom,NA,2021-01-20,81210 - General cleaning of buildings,,,
13145988,LU7 0TG,Private Limited Company,Active,United Kingdom,NA,2021-01-20,47750 - Retail sale of cosmetic and toilet articles in specialised stores,,,
13117157,SW12 8HA,Private Limited Company,Active,United Kingdom,NA,2021-01-06,74901 - Environmental consulting activities,,,
13132119,UB3 5DX,Private Limited Company,Active,United Kingdom,NA,2021-01-13,"47990 - Other retail sale not in stores, stalls or markets",,,
13146718,LS17 7SX,Private Limited Company,Active,United Kingdom,NA,2021-01-20,68100 - Buying and selling of own real estate,68201 - Renting and operating of Housing Association real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis
13113215,FY1 3LS,Private Limited Company,Active,United Kingdom,NA,2021-01-05,43999 - Other specialised construction activities n.e.c.,,,
13122259,PE19 5GG,Private Limited Company,Active,United Kingdom,NA,2021-01-08,78109 - Other activities of employment placement agencies,,,
13155043,NE23 6TL,Private Limited Company,Active,United Kingdom,NA,2021-01-25,31090 - Manufacture of other furniture,,,
13141892,E8 3DP,Private Limited Company,Active,United Kingdom,NA,2021-01-18,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13147823,DN16 3JY,Private Limited Company,Active,United Kingdom,NA,2021-01-20,86210 - General medical practice activities,,,
13108480,L8 9RP,Private Limited Company,Active,United Kingdom,NA,2021-01-04,41100 - Development of building projects,,,
13158454,E16 1YL,Private Limited Company,Active,United Kingdom,NA,2021-01-26,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13130027,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-13,47910 - Retail sale via mail order houses or via Internet,,,
13156994,WC1N 3AX,Private Limited Company,Active,United Kingdom,NA,2021-01-25,99999 - Dormant Company,,,
13131322,SK5 7DL,Private Limited Company,Active,United Kingdom,NA,2021-01-13,96090 - Other service activities n.e.c.,,,
13156888,LS7 3NE,Private Limited Company,Active,United Kingdom,NA,2021-01-25,01270 - Growing of beverage crops,13200 - Weaving of textiles,47710 - Retail sale of clothing in specialised stores,
13145961,PL15 8EP,Community Interest Company,Active,United Kingdom,NA,2021-01-20,96090 - Other service activities n.e.c.,,,
13140338,CV6 4EG,Private Limited Company,Active,United Kingdom,NA,2021-01-18,"47990 - Other retail sale not in stores, stalls or markets",,,
13137573,CM2 0AW,Private Limited Company,Active,United Kingdom,NA,2021-01-15,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13159095,TS18 1NS,Private Limited Company,Active,United Kingdom,NA,2021-01-26,"46341 - Wholesale of fruit and vegetable juices, mineral water and soft drinks",,,
13165249,CF83 1JT,Private Limited Company,Active,United Kingdom,NA,2021-01-28,56210 - Event catering activities,,,
13122026,SE24 0LY,Private Limited Company,Active,United Kingdom,NA,2021-01-08,47910 - Retail sale via mail order houses or via Internet,90030 - Artistic creation,,
13124961,NW2 1UR,Private Limited Company,Active,United Kingdom,NA,2021-01-11,62090 - Other information technology service activities,,,
13164446,CT6 7GQ,Private Limited Company,Active,United Kingdom,NA,2021-01-28,69201 - Accounting and auditing activities,69202 - Bookkeeping activities,,
13167542,HA0 1BL,Private Limited Company,Active,United Kingdom,NA,2021-01-29,47910 - Retail sale via mail order houses or via Internet,,,
13117753,WF12 8HS,Private Limited Company,Active,United Kingdom,NA,2021-01-06,88100 - Social work activities without accommodation for the elderly and disabled,,,
13166107,N9 9EX,Private Limited Company,Active,United Kingdom,NA,2021-01-28,68100 - Buying and selling of own real estate,,,
13110147,WA16 8AF,Private Limited Company,Active,United Kingdom,NA,2021-01-04,47910 - Retail sale via mail order houses or via Internet,58210 - Publishing of computer games,62011 - Ready-made interactive leisure and entertainment software development,
13147009,NG5 2EF,Private Limited Company,Active,United Kingdom,NA,2021-01-20,56103 - Take-away food shops and mobile food stands,,,
13136723,RG12 8YU,Private Limited Company,Active,United Kingdom,NA,2021-01-15,09900 - Support activities for other mining and quarrying,,,
13153663,GU16 6GD,Private Limited Company,Active,United Kingdom,NA,2021-01-25,68209 - Other letting and operating of own or leased real estate,,,
13116001,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-06,47510 - Retail sale of textiles in specialised stores,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,
13149034,W5 5HT,Private Limited Company,Active,United Kingdom,NA,2021-01-21,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13124271,BD20 0LG,Private Limited Company,Active,United Kingdom,NA,2021-01-11,93130 - Fitness facilities,,,
13167683,NN6 8JD,Private Limited Company,Active,United Kingdom,NA,2021-01-29,93199 - Other sports activities,,,
13123686,NN1 5ST,Private Limited Company,Active,United Kingdom,NA,2021-01-11,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,,
13130820,N1 7GU,"PRI/LTD BY GUAR/NSC (Private, limited by guarantee, no share capital)",Active,United Kingdom,NA,2021-01-13,64209 - Activities of other holding companies n.e.c.,,,
13156254,CH43 6TL,Private Limited Company,Active,United Kingdom,NA,2021-01-25,45112 - Sale of used cars and light motor vehicles,,,
13129152,BN2 8FB,Private Limited Company,Active,United Kingdom,NA,2021-01-12,56210 - Event catering activities,,,
13120673,M14 5HZ,Private Limited Company,Active,United Kingdom,NA,2021-01-07,96090 - Other service activities n.e.c.,,,
SC686293,KY11 8TJ,Private Limited Company,Active,United Kingdom,NA,2021-01-18,49410 - Freight transport by road,,,
13124693,RM9 4HA,Private Limited Company,Active,United Kingdom,NA,2021-01-11,43341 - Painting,,,
13130555,NW10 4NS,Private Limited Company,Active,United Kingdom,NA,2021-01-13,68310 - Real estate agencies,,,
13137249,M45 6WD,Private Limited Company,Active,United Kingdom,NA,2021-01-15,68209 - Other letting and operating of own or leased real estate,,,
13137623,IP32 7AJ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,47710 - Retail sale of clothing in specialised stores,,,
13128574,NE28 6HQ,Private Limited Company,Active,United Kingdom,NA,2021-01-12,96090 - Other service activities n.e.c.,,,
13141072,SA62 6EN,Private Limited Company,Active,United Kingdom,NA,2021-01-18,88990 - Other social work activities without accommodation n.e.c.,,,
13110208,KT14 7LW,Private Limited Company,Active,United Kingdom,NA,2021-01-04,46410 - Wholesale of textiles,47910 - Retail sale via mail order houses or via Internet,,
13114160,GL1 4EN,Private Limited Company,Active,United Kingdom,NA,2021-01-05,"47110 - Retail sale in non-specialised stores with food, beverages or tobacco predominating",,,
13134622,EC1N 8LE,Private Limited Company,Active,United Kingdom,NA,2021-01-14,59200 - Sound recording and music publishing activities,,,
13126578,WC1N 3AX,Private Limited Company,Active,United Kingdom,NA,2021-01-11,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13110520,SE4 1ES,Private Limited Company,Active,United Kingdom,NA,2021-01-04,68320 - Management of real estate on a fee or contract basis,,,
13166470,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-29,47910 - Retail sale via mail order houses or via Internet,,,
CE024580,,Charitable Incorporated Organisation,Active,United Kingdom,NA,2021-01-12,None Supplied,,,
SC685226,KA24 5DW,Private Limited Company,Active,United Kingdom,NA,2021-01-07,82990 - Other business support service activities n.e.c.,,,
13119689,CV1 2DD,Private Limited Company,Active,United Kingdom,NA,2021-01-07,62090 - Other information technology service activities,74100 - specialised design activities,,
13138866,WD24 4YY,Private Limited Company,Active,United Kingdom,NA,2021-01-18,45200 - Maintenance and repair of motor vehicles,,,
13143233,EX1 1PJ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,45310 - Wholesale trade of motor vehicle parts and accessories,,,
13136565,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,45190 - Sale of other motor vehicles,45200 - Maintenance and repair of motor vehicles,,
13156149,UB7 9QL,Private Limited Company,Active,United Kingdom,NA,2021-01-25,46320 - Wholesale of meat and meat products,"46330 - Wholesale of dairy products, eggs and edible oils and fats","46341 - Wholesale of fruit and vegetable juices, mineral water and soft drinks",
13110093,RM16 6EN,Private Limited Company,Active,United Kingdom,NA,2021-01-04,56210 - Event catering activities,,,
13154136,WA14 4RW,Private Limited Company,Active,United Kingdom,NA,2021-01-25,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13160436,BH20 6NA,Private Limited Company,Active,United Kingdom,NA,2021-01-26,43330 - Floor and wall covering,,,
13137428,TS10 2RU,Private Limited Company,Active,United Kingdom,NA,2021-01-15,70229 - Management consultancy activities other than financial management,,,
13117328,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-06,"43220 - Plumbing, heat and air-conditioning installation",,,
13144583,SW8 2RL,Private Limited Company,Active,United Kingdom,NA,2021-01-19,64209 - Activities of other holding companies n.e.c.,,,
13142157,NW10 7XP,Private Limited Company,Active,United Kingdom,NA,2021-01-18,46900 - Non-specialised wholesale trade,,,
13131916,WF12 0AH,Private Limited Company,Active,United Kingdom,NA,2021-01-13,47749 - Retail sale of medical and orthopaedic goods in specialised stores (not incl. hearing aids) n.e.c.,86900 - Other human health activities,,
13155002,HR6 9QY,Private Limited Company,Active,United Kingdom,NA,2021-01-25,86900 - Other human health activities,87300 - Residential care activities for the elderly and disabled,,
13132828,OL7 0PZ,Private Limited Company,Active,United Kingdom,NA,2021-01-13,62020 - Information technology consultancy activities,69201 - Accounting and auditing activities,69202 - Bookkeeping activities,69203 - Tax consultancy
13148706,W8 6PJ,Private Limited Company,Active,United Kingdom,NA,2021-01-21,41201 - Construction of commercial buildings,41202 - Construction of domestic buildings,43290 - Other construction installation,
13152598,BH5 2HT,Private Limited Company,Active,United Kingdom,NA,2021-01-22,41100 - Development of building projects,,,
13153096,BN3 1HA,Private Limited Company,Active,United Kingdom,NA,2021-01-22,95220 - Repair of household appliances and home and garden equipment,,,
CE024514,,Charitable Incorporated Organisation,Active,United Kingdom,NA,2021-01-06,None Supplied,,,
13119432,SE6 4RW,Private Limited Company,Active,United Kingdom,NA,2021-01-07,86102 - Medical nursing home activities,,,
13126490,E2 9EQ,Private Limited Company,Active,United Kingdom,NA,2021-01-11,96020 - Hairdressing and other beauty treatment,,,
13111190,M40 7QX,Private Limited Company,Active,United Kingdom,NA,2021-01-04,43341 - Painting,,,
13150823,PO15 5SH,Private Limited Company,Active,United Kingdom,NA,2021-01-21,64301 - Activities of investment trusts,68209 - Other letting and operating of own or leased real estate,,
SC686775,G3 7RH,Private Limited Company,Active,United Kingdom,NA,2021-01-22,68209 - Other letting and operating of own or leased real estate,,,
13130860,DE22 3RA,Private Limited Company,Active,United Kingdom,NA,2021-01-13,49410 - Freight transport by road,,,
13144096,SS0 8BN,Private Limited Company,Active,United Kingdom,NA,2021-01-19,68100 - Buying and selling of own real estate,,,
13152518,KT17 4RH,Private Limited Company,Active,United Kingdom,NA,2021-01-22,"47240 - Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores",,,
