CompanyNumber,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4
13151752,B16 8SP,Private Limited Company,Active,United Kingdom,NA,2021-01-22,96090 - Other service activities n.e.c.,,,
NI675437,"BT81 7HZ,",Private Limited Company,Active,United Kingdom,NA,2021-01-08,82990 - Other business support service activities n.e.c.,,,
13162381,MK19 6BB,Private Limited Company,Active,United Kingdom,NA,2021-01-27,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,,
13135216,SS7 3DU,Private Limited Company,Active,United Kingdom,NA,2021-01-14,68320 - Management of real estate on a fee or contract basis,,,
13139835,WS10 9HA,Private Limited Company,Active,United Kingdom,NA,2021-01-18,86102 - Medical nursing home activities,86210 - General medical practice activities,86900 - Other human health activities,
13142008,CM12 0DU,Private Limited Company,Active,United Kingdom,NA,2021-01-18,"43220 - Plumbing, heat and air-conditioning installation",,,
13128794,HA3 7EU,Private Limited Company,Active,United Kingdom,NA,2021-01-12,41202 - Construction of domestic buildings,,,
13110337,B12 0NQ,Private Limited Company,Active,United Kingdom,NA,2021-01-04,96090 - Other service activities n.e.c.,,,
13151830,SO50 7JP,Private Limited Company,Active,United Kingdom,NA,2021-01-22,82110 - Combined office administrative service activities,,,
13133015,PE30 1EL,Private Limited Company,Active,United Kingdom,NA,2021-01-14,86210 - General medical practice activities,86220 - Specialists medical practice activities,86900 - Other human health activities,
13119587,NW9 5GX,Private Limited Company,Active,United Kingdom,NA,2021-01-07,56101 - Licensed restaurants,,,
13121567,B61 0EY,Private Limited Company,Active,United Kingdom,NA,2021-01-08,86101 - Hospital activities,,,
13113279,TW12 2LL,Private Limited Company,Active,United Kingdom,NA,2021-01-05,70229 - Management consultancy activities other than financial management,,,
13126397,TW10 6LS,Private Limited Company,Active,United Kingdom,NA,2021-01-11,98000 - Residents property management,,,
13161360,BD9 5ER,Private Limited Company,Active,United Kingdom,NA,2021-01-27,68209 - Other letting and operating of own or leased real estate,,,
NI675811,BT7 3JH,Private Limited Company,Active,United Kingdom,NA,2021-01-21,70229 - Management consultancy activities other than financial management,80200 - Security systems service activities,96090 - Other service activities n.e.c.,
13114375,W11 3BS,Private Limited Company,Active,United Kingdom,NA,2021-01-05,64205 - Activities of financial services holding companies,70221 - Financial management,,
SC687141,G52 1NL,Private Limited Company,Active,United Kingdom,NA,2021-01-26,25730 - Manufacture of tools,46190 - Agents involved in the sale of a variety of goods,70100 - Activities of head offices,
13133810,BN2 3HP,Private Limited Company,Active,United Kingdom,NA,2021-01-14,70221 - Financial management,,,
13157964,M4 6AG,Private Limited Company,Active,United Kingdom,NA,2021-01-26,86900 - Other human health activities,,,
SC686846,KA4 8EN,Private Limited Company,Active,United Kingdom,NA,2021-01-25,"47990 - Other retail sale not in stores, stalls or markets",,,
NI675668,BT71 4QR,Private Limited Company,Active,United Kingdom,NA,2021-01-18,46420 - Wholesale of clothing and footwear,,,
13130807,CV7 8RG,Private Limited Company,Active,United Kingdom,NA,2021-01-13,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,,
13125045,SE11 5NN,Private Limited Company,Active,United Kingdom,NA,2021-01-11,96090 - Other service activities n.e.c.,,,
13145066,PR7 5TZ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,43290 - Other construction installation,,,
13132104,E16 1AH,Private Limited Company,Active,United Kingdom,NA,2021-01-13,20590 - Manufacture of other chemical products n.e.c.,46450 - Wholesale of perfume and cosmetics,72110 - Research and experimental development on biotechnology,
13119777,LN6 9FG,Private Limited Company,Active,United Kingdom,NA,2021-01-07,58130 - Publishing of newspapers,58141 - Publishing of learned journals,62090 - Other information technology service activities,63990 - Other information service activities n.e.c.
13138580,LS25 1HB,Private Limited Company,Active - Proposal to Strike off,United Kingdom,NA,2021-01-18,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13143245,SL7 1NT,Private Limited Company,Active,United Kingdom,NA,2021-01-19,70229 - Management consultancy activities other than financial management,,,
13116161,RG6 1LT,Private Limited Company,Active,United Kingdom,NA,2021-01-06,81300 - Landscape service activities,,,
13141233,ST5 6JL,Private Limited Company,Active,United Kingdom,NA,2021-01-18,62020 - Information technology consultancy activities,,,
SC686286,EH16 6NU,Private Limited Company,Active,United Kingdom,NA,2021-01-18,71122 - Engineering related scientific and technical consulting activities,74300 - Translation and interpretation activities,,
13137394,SS14 3JJ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,43330 - Floor and wall covering,,,
13155437,CT13 9QX,Private Limited Company,Active,United Kingdom,NA,2021-01-25,98000 - Residents property management,,,
13148271,TS23 2RF,Private Limited Company,Active,United Kingdom,NA,2021-01-20,47750 - Retail sale of cosmetic and toilet articles in specialised stores,,,
13147409,BR2 0ES,Private Limited Company,Active,United Kingdom,NA,2021-01-20,47910 - Retail sale via mail order houses or via Internet,,,
13166358,ME16 0ST,Private Limited Company,Active,United Kingdom,NA,2021-01-29,46310 - Wholesale of fruit and vegetables,46320 - Wholesale of meat and meat products,"46341 - Wholesale of fruit and vegetable juices, mineral water and soft drinks",47290 - Other retail sale of food in specialised stores
13140948,RM10 7DH,Private Limited Company,Active,United Kingdom,NA,2021-01-18,43210 - Electrical installation,,,
13144835,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-19,47910 - Retail sale via mail order houses or via Internet,,,
13115647,E4 6LJ,Private Limited Company,Active,United Kingdom,NA,2021-01-06,47710 - Retail sale of clothing in specialised stores,,,
13122237,UB1 3LD,Private Limited Company,Active,United Kingdom,NA,2021-01-08,46180 - Agents specialized in the sale of other particular products,,,
13165713,NW2 7HU,Private Limited Company,Active,United Kingdom,NA,2021-01-28,33130 - Repair of electronic and optical equipment,33190 - Repair of other equipment,47421 - Retail sale of mobile telephones,47910 - Retail sale via mail order houses or via Internet
13118372,RM14 3TR,Private Limited Company,Active,United Kingdom,NA,2021-01-06,64209 - Activities of other holding companies n.e.c.,,,
13133412,B67 6DX,Private Limited Company,Active,United Kingdom,NA,2021-01-14,41201 - Construction of commercial buildings,41202 - Construction of domestic buildings,43390 - Other building completion and finishing,68100 - Buying and selling of own real estate
13148876,IP1 2HN,Private Limited Company,Active,United Kingdom,NA,2021-01-21,43390 - Other building completion and finishing,49410 - Freight transport by road,81222 - Specialised cleaning services,
13151382,TQ13 9QZ,Private Limited Company,Active,United Kingdom,NA,2021-01-22,70229 - Management consultancy activities other than financial management,,,
13144053,WF3 3TB,Private Limited Company,Active,United Kingdom,NA,2021-01-19,"47240 - Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores",,,
13139228,PO22 7BX,Private Limited Company,Active,United Kingdom,NA,2021-01-18,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,,
13146625,NG7 6PF,Private Limited Company,Active,United Kingdom,NA,2021-01-20,73110 - Advertising agencies,,,
NI675572,BT12 7NA,Private Limited Company,Active,United Kingdom,NA,2021-01-14,70229 - Management consultancy activities other than financial management,,,
13151758,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-22,70229 - Management consultancy activities other than financial management,,,
13153895,EX2 8PW,Private Limited Company,Active,United Kingdom,NA,2021-01-25,49410 - Freight transport by road,,,
13111053,E15 1TT,Private Limited Company,Active,United Kingdom,NA,2021-01-04,56103 - Take-away food shops and mobile food stands,,,
13166758,EC3V 4AB,Private Limited Company,Active,United Kingdom,NA,2021-01-29,80100 - Private security activities,,,
13128397,PO8 0BT,Private Limited Company,Active,United Kingdom,NA,2021-01-12,82990 - Other business support service activities n.e.c.,,,
13155400,N1 7AA,Private Limited Company,Active,United Kingdom,NA,2021-01-25,52290 - Other transportation support activities,,,
13148133,KT10 0TH,Private Limited Company,Active,United Kingdom,NA,2021-01-20,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,
13115505,SY8 2PG,Private Limited Company,Active,United Kingdom,NA,2021-01-06,77310 - Renting and leasing of agricultural machinery and equipment,,,
13160785,NG10 3HY,Private Limited Company,Active,United Kingdom,NA,2021-01-27,82990 - Other business support service activities n.e.c.,,,
13130595,L7 9PF,Private Limited Company,Active,United Kingdom,NA,2021-01-13,64209 - Activities of other holding companies n.e.c.,,,
13146555,CV37 9PJ,Private Limited Company,Active,United Kingdom,NA,2021-01-20,73110 - Advertising agencies,,,
13154458,GU32 3QG,Private Limited Company,Active,United Kingdom,NA,2021-01-25,71129 - Other engineering activities,,,
13142261,E5 9EH,Private Limited Company,Active,United Kingdom,NA,2021-01-18,56210 - Event catering activities,,,
13138556,RM15 5FW,Private Limited Company,Active,United Kingdom,NA,2021-01-18,90030 - Artistic creation,,,
13123511,GL50 1TA,Private Limited Company,Active,United Kingdom,NA,2021-01-08,56290 - Other food services,,,
13133364,SG4 9AB,Private Limited Company,Active,United Kingdom,NA,2021-01-14,98000 - Residents property management,,,
13154487,SW18 1SP,Private Limited Company,Active,United Kingdom,NA,2021-01-25,"74909 - Other professional, scientific and technical activities n.e.c.",90030 - Artistic creation,,
13134072,E14 3HZ,Private Limited Company,Active,United Kingdom,NA,2021-01-14,56103 - Take-away food shops and mobile food stands,,,
13160237,LL61 6TQ,Private Limited Company,Active,United Kingdom,NA,2021-01-26,56101 - Licensed restaurants,,,
13111150,SK8 3AQ,Private Limited Company,Active,United Kingdom,NA,2021-01-04,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,,
13119811,N12 0DR,Private Limited Company,Active,United Kingdom,NA,2021-01-07,99999 - Dormant Company,,,
13148090,BH11 8AU,Private Limited Company,Active,United Kingdom,NA,2021-01-20,56210 - Event catering activities,,,
13156197,M14 7FN,Private Limited Company,Active,United Kingdom,NA,2021-01-25,20412 - Manufacture of cleaning and polishing preparations,,,
13145625,LS13 4EL,Private Limited Company,Active,United Kingdom,NA,2021-01-20,96090 - Other service activities n.e.c.,,,
13135520,HX3 6AS,Private Limited Company,Active,United Kingdom,NA,2021-01-14,56103 - Take-away food shops and mobile food stands,,,
13139375,BR7 5HN,Private Limited Company,Active,United Kingdom,NA,2021-01-18,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13137179,PO16 7JS,Private Limited Company,Active,United Kingdom,NA,2021-01-15,47910 - Retail sale via mail order houses or via Internet,,,
13151110,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-21,47190 - Other retail sale in non-specialised stores,47290 - Other retail sale of food in specialised stores,"47990 - Other retail sale not in stores, stalls or markets",
13122443,B42 2NG,Private Limited Company,Active,United Kingdom,NA,2021-01-08,47910 - Retail sale via mail order houses or via Internet,,,
13122767,SO53 4AR,Private Limited Company,Active,United Kingdom,NA,2021-01-08,82990 - Other business support service activities n.e.c.,,,
13148278,WC1X 8DX,Private Limited Company,Active,United Kingdom,NA,2021-01-20,43390 - Other building completion and finishing,68100 - Buying and selling of own real estate,,
13149358,N8 0AG,Private Limited Company,Active,United Kingdom,NA,2021-01-21,43341 - Painting,,,
13151801,E14 5NR,Private Limited Company,Active,United Kingdom,NA,2021-01-22,70221 - Financial management,,,
13119667,CO3 9FB,Private Limited Company,Active,United Kingdom,NA,2021-01-07,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13159411,EC2A 4NE,Private Limited Company,Active,United Kingdom,NA,2021-01-26,59111 - Motion picture production activities,74100 - specialised design activities,86230 - Dental practice activities,
13162753,BA20 1SH,Private Limited Company,Active,United Kingdom,NA,2021-01-27,85590 - Other education n.e.c.,,,
13138850,RG24 9PH,Private Limited Company,Active,United Kingdom,NA,2021-01-18,86900 - Other human health activities,,,
13156011,SK10 5WF,Private Limited Company,Active,United Kingdom,NA,2021-01-25,78200 - Temporary employment agency activities,,,
SC686907,G53 7ZG,Private Limited Company,Active,United Kingdom,NA,2021-01-25,96090 - Other service activities n.e.c.,,,
13109436,BN1 1NB,Private Limited Company,Active,United Kingdom,NA,2021-01-04,93199 - Other sports activities,,,
13126947,E9 7SR,Private Limited Company,Active,United Kingdom,NA,2021-01-11,85590 - Other education n.e.c.,,,
13126695,BS23 4PP,Private Limited Company,Active,United Kingdom,NA,2021-01-11,43390 - Other building completion and finishing,,,
13122949,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-08,01610 - Support activities for crop production,01640 - Seed processing for propagation,02300 - Gathering of wild growing non-wood products,02400 - Support services to forestry
NI675520,BT48 0LZ,Private Limited Company,Active,United Kingdom,NA,2021-01-12,25120 - Manufacture of doors and windows of metal,,,
OC435207,W8 6BD,Limited Liability Partnership,Active,United Kingdom,NA,2021-01-25,None Supplied,,,
13140614,HU8 9WA,Private Limited Company,Active,United Kingdom,NA,2021-01-18,82990 - Other business support service activities n.e.c.,,,
13109012,CF64 1SH,Private Limited Company,Active,United Kingdom,NA,2021-01-04,56210 - Event catering activities,90030 - Artistic creation,,
13134773,CT1 3DN,Private Limited Company,Active,United Kingdom,NA,2021-01-14,01500 - Mixed farming,,,
13157446,SK11 0AQ,Private Limited Company,Active,United Kingdom,NA,2021-01-25,70229 - Management consultancy activities other than financial management,,,
13161911,ST1 4NS,Private Limited Company,Active,United Kingdom,NA,2021-01-27,95210 - Repair of consumer electronics,,,
13111533,PO6 3TH,Private Limited Company,Active,United Kingdom,NA,2021-01-04,45200 - Maintenance and repair of motor vehicles,,,
13138574,HA2 9DY,Private Limited Company,Active,United Kingdom,NA,2021-01-18,41202 - Construction of domestic buildings,,,
13160955,CR4 1LF,Private Limited Company,Active,United Kingdom,NA,2021-01-27,69202 - Bookkeeping activities,,,
13113869,LS14 6WR,Private Limited Company,Active,United Kingdom,NA,2021-01-05,45112 - Sale of used cars and light motor vehicles,,,
SC686208,KY6 2AH,Private Limited Company,Active,United Kingdom,NA,2021-01-18,82990 - Other business support service activities n.e.c.,,,
13125451,CM1 3RU,Private Limited Company,Active,United Kingdom,NA,2021-01-11,96020 - Hairdressing and other beauty treatment,,,
13119985,B3 1UF,Private Limited Company,Active,United Kingdom,NA,2021-01-07,64209 - Activities of other holding companies n.e.c.,,,
13142785,SW1X 7QA,Private Limited Company,Active,United Kingdom,NA,2021-01-19,70221 - Financial management,,,
13139265,RM13 8TR,Private Limited Company,Active,United Kingdom,NA,2021-01-18,81229 - Other building and industrial cleaning activities,,,
13162493,HU8 7BE,Private Limited Company,Active,United Kingdom,NA,2021-01-27,71129 - Other engineering activities,,,
13155311,RM17 6PH,Private Limited Company,Active,United Kingdom,NA,2021-01-25,68209 - Other letting and operating of own or leased real estate,,,
13153472,ST5 8AS,Private Limited Company,Active,United Kingdom,NA,2021-01-25,45112 - Sale of used cars and light motor vehicles,,,
SC685904,KY1 2RL,Private Limited Company,Active,United Kingdom,NA,2021-01-13,96020 - Hairdressing and other beauty treatment,,,
13140534,DA1 3RF,Private Limited Company,Active,United Kingdom,NA,2021-01-18,70229 - Management consultancy activities other than financial management,,,
13149253,B63 3LP,Private Limited Company,Active,United Kingdom,NA,2021-01-21,96090 - Other service activities n.e.c.,,,
13119933,BN3 4HE,Private Limited Company,Active,United Kingdom,NA,2021-01-07,56102 - Unlicensed restaurants and cafes,,,
SC687557,EH54 7DE,Private Limited Company,Active,United Kingdom,NA,2021-01-29,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,
13117038,RM8 1UB,Private Limited Company,Active,United Kingdom,NA,2021-01-06,"46160 - Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",,,
13156330,PE11 4UE,Private Limited Company,Active,United Kingdom,NA,2021-01-25,43210 - Electrical installation,,,
13148412,DN6 8DA,Private Limited Company,Active,United Kingdom,NA,2021-01-20,99999 - Dormant Company,,,
13158157,HA1 3AW,Private Limited Company,Active,United Kingdom,NA,2021-01-26,64209 - Activities of other holding companies n.e.c.,,,
13136510,NG5 8QG,Private Limited Company,Active,United Kingdom,NA,2021-01-15,86210 - General medical practice activities,86220 - Specialists medical practice activities,,
13112988,E1 5LX,Private Limited Company,Active,United Kingdom,NA,2021-01-05,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,
13157987,BN7 2TF,Private Limited Company,Active,United Kingdom,NA,2021-01-26,86900 - Other human health activities,,,
13149782,NN18 9BD,Private Limited Company,Active,United Kingdom,NA,2021-01-21,81222 - Specialised cleaning services,,,
13136148,TA2 6BJ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,
13149613,BH23 1DY,Private Limited Company,Active,United Kingdom,NA,2021-01-21,49420 - Removal services,,,
13131890,W2 5PA,Private Limited Company,Active,United Kingdom,NA,2021-01-13,62020 - Information technology consultancy activities,,,
13143114,LU7 4QQ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,70229 - Management consultancy activities other than financial management,,,
13146468,SK11 8AH,Private Limited Company,Active,United Kingdom,NA,2021-01-20,41100 - Development of building projects,87300 - Residential care activities for the elderly and disabled,,
13120044,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-07,73120 - Media representation services,82990 - Other business support service activities n.e.c.,90030 - Artistic creation,
13155242,DN2 4HT,Private Limited Company,Active,United Kingdom,NA,2021-01-25,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities n.e.c.,88100 - Social work activities without accommodation for the elderly and disabled,
13139016,DE24 8UQ,Private Limited Company,Active,United Kingdom,NA,2021-01-18,46310 - Wholesale of fruit and vegetables,,,
13168291,RG30 4DR,Private Limited Company,Active,United Kingdom,NA,2021-01-29,70229 - Management consultancy activities other than financial management,88990 - Other social work activities without accommodation n.e.c.,,
SC685718,G3 8TL,Private Limited Company,Active,United Kingdom,NA,2021-01-12,71122 - Engineering related scientific and technical consulting activities,,,
13108683,E16 2HA,Private Limited Company,Active,United Kingdom,NA,2021-01-04,47910 - Retail sale via mail order houses or via Internet,,,
13139945,WS5 3QW,Private Limited Company,Active,United Kingdom,NA,2021-01-18,68209 - Other letting and operating of own or leased real estate,,,
13162146,LU2 0RQ,Private Limited Company,Active,United Kingdom,NA,2021-01-27,"47110 - Retail sale in non-specialised stores with food, beverages or tobacco predominating",,,
13140722,SE15 1AY,Private Limited Company,Active,United Kingdom,NA,2021-01-18,47910 - Retail sale via mail order houses or via Internet,,,
13113204,NN4 8JZ,Private Limited Company,Active,United Kingdom,NA,2021-01-05,"47599 - Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store",,,
13140215,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-18,73110 - Advertising agencies,,,
13161403,PO13 0QY,Private Limited Company,Active,United Kingdom,NA,2021-01-27,56103 - Take-away food shops and mobile food stands,,,
13147497,IP14 2PF,Private Limited Company,Active,United Kingdom,NA,2021-01-20,25990 - Manufacture of other fabricated metal products n.e.c.,,,
13125847,SL2 3BX,Private Limited Company,Active,United Kingdom,NA,2021-01-11,55900 - Other accommodation,,,
13141657,N11 1GN,Private Limited Company,Active,United Kingdom,NA,2021-01-18,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,
13109148,IP1 1SS,Private Limited Company,Active,United Kingdom,NA,2021-01-04,47910 - Retail sale via mail order houses or via Internet,,,
13147595,WC1N 3AX,Private Limited Company,Active,United Kingdom,NA,2021-01-20,68209 - Other letting and operating of own or leased real estate,,,
13160648,PE2 5LA,Private Limited Company,Active,United Kingdom,NA,2021-01-27,68209 - Other letting and operating of own or leased real estate,68320 - Management of real estate on a fee or contract basis,,
13165360,DN10 4AP,Private Limited Company,Active,United Kingdom,NA,2021-01-28,41202 - Construction of domestic buildings,,,
SC684905,G74 4SN,Private Limited Company,Active,United Kingdom,NA,2021-01-05,64209 - Activities of other holding companies n.e.c.,,,
13133323,E15 4LW,Private Limited Company,Active,United Kingdom,NA,2021-01-14,96090 - Other service activities n.e.c.,,,
13132328,DE7 4LQ,Private Limited Company,Active,United Kingdom,NA,2021-01-13,41100 - Development of building projects,71111 - Architectural activities,,
13119935,YO41 5NE,Private Limited Company,Active,United Kingdom,NA,2021-01-07,80100 - Private security activities,,,
13109097,MK13 0QB,Private Limited Company,Active,United Kingdom,NA,2021-01-04,62020 - Information technology consultancy activities,70229 - Management consultancy activities other than financial management,,
13139731,KT5 9NP,Private Limited Company,Active,United Kingdom,NA,2021-01-18,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13121947,B90 1LX,Private Limited Company,Active,United Kingdom,NA,2021-01-08,63120 - Web portals,,,
13168316,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-29,18121 - Manufacture of printed labels,18130 - Pre-press and pre-media services,18203 - Reproduction of computer media,
13157511,EX4 6RY,Private Limited Company,Active,United Kingdom,NA,2021-01-25,56102 - Unlicensed restaurants and cafes,,,
13149331,SE11 5QU,Private Limited Company,Active,United Kingdom,NA,2021-01-21,62090 - Other information technology service activities,,,
13140547,UB3 1PW,Private Limited Company,Active,United Kingdom,NA,2021-01-18,47910 - Retail sale via mail order houses or via Internet,,,
13115390,NR31 0PG,Private Limited Company,Active,United Kingdom,NA,2021-01-06,56101 - Licensed restaurants,,,
13144988,LL12 8TF,Private Limited Company,Active,United Kingdom,NA,2021-01-19,74901 - Environmental consulting activities,,,
13128015,PO30 1LA,Private Limited Company,Active,United Kingdom,NA,2021-01-12,45112 - Sale of used cars and light motor vehicles,,,
13132110,N7 9LN,Private Limited Company,Active,United Kingdom,NA,2021-01-13,56101 - Licensed restaurants,,,
13140274,WF8 3FB,Private Limited Company,Active,United Kingdom,NA,2021-01-18,47910 - Retail sale via mail order houses or via Internet,,,
13143107,M24 4NA,Private Limited Company,Active,United Kingdom,NA,2021-01-19,43390 - Other building completion and finishing,45190 - Sale of other motor vehicles,75000 - Veterinary activities,
13118720,LS8 5AW,Private Limited Company,Active,United Kingdom,NA,2021-01-07,46900 - Non-specialised wholesale trade,,,
13164958,SE23 3LY,Private Limited Company,Active,United Kingdom,NA,2021-01-28,77110 - Renting and leasing of cars and light motor vehicles,,,
13122839,E15 2GG,Private Limited Company,Active,United Kingdom,NA,2021-01-08,11070 - Manufacture of soft drinks; production of mineral waters and other bottled waters,,,
13156716,NE63 8HN,Private Limited Company,Active,United Kingdom,NA,2021-01-25,43999 - Other specialised construction activities n.e.c.,,,
13126388,NN1 4PF,Private Limited Company,Active,United Kingdom,NA,2021-01-11,"74909 - Other professional, scientific and technical activities n.e.c.",,,
13121407,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-08,47190 - Other retail sale in non-specialised stores,"47410 - Retail sale of computers, peripheral units and software in specialised stores",47510 - Retail sale of textiles in specialised stores,62020 - Information technology consultancy activities
13120647,PR3 3SN,Private Limited Company,Active,United Kingdom,NA,2021-01-07,47910 - Retail sale via mail order houses or via Internet,,,
13130403,E16 2DQ,Private Limited Company,Active,United Kingdom,NA,2021-01-13,"47990 - Other retail sale not in stores, stalls or markets",,,
13152475,OX7 6XU,Private Limited Company,Active,United Kingdom,NA,2021-01-22,"26309 - Manufacture of communication equipment other than telegraph, and telephone apparatus and equipment",,,
13156219,SE1 2DL,Private Limited Company,Active,United Kingdom,NA,2021-01-25,85600 - Educational support services,,,
13137315,ST5 2BE,Private Limited Company,Active,United Kingdom,NA,2021-01-15,92000 - Gambling and betting activities,,,
13167189,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-29,16230 - Manufacture of other builders' carpentry and joinery,,,
13137407,M6 6BQ,Private Limited Company,Active,United Kingdom,NA,2021-01-15,43390 - Other building completion and finishing,,,
13119013,B90 1UA,Private Limited Company,Active,United Kingdom,NA,2021-01-07,82990 - Other business support service activities n.e.c.,,,
13145100,CA7 1LF,Private Limited Company,Active,United Kingdom,NA,2021-01-19,74100 - specialised design activities,,,
13167884,W1W 8AF,Private Limited Company,Active,United Kingdom,NA,2021-01-29,22290 - Manufacture of other plastic products,,,
13142888,E16 2DQ,Private Limited Company,Active,United Kingdom,NA,2021-01-19,"32409 - Manufacture of other games and toys, n.e.c.",,,
NI676011,BT43 6BL,Private Limited Company,Active,United Kingdom,NA,2021-01-29,56102 - Unlicensed restaurants and cafes,,,
13140872,WN7 4BT,Private Limited Company,Active,United Kingdom,NA,2021-01-18,"47990 - Other retail sale not in stores, stalls or markets",,,
13134239,N9 9PY,Private Limited Company,Active,United Kingdom,NA,2021-01-14,47910 - Retail sale via mail order houses or via Internet,,,
13124859,B32 1HF,Private Limited Company,Active,United Kingdom,NA,2021-01-11,47190 - Other retail sale in non-specialised stores,,,
13165044,PR1 0JD,Private Limited Company,Active,United Kingdom,NA,2021-01-28,78300 - Human resources provision and management of human resources functions,,,
13131072,PR26 7XX,Private Limited Company,Active,United Kingdom,NA,2021-01-13,85320 - Technical and vocational secondary education,,,
13136684,CO9 2PG,Private Limited Company,Active,United Kingdom,NA,2021-01-15,90030 - Artistic creation,,,
13160809,WR9 0QH,Private Limited Company,Active,United Kingdom,NA,2021-01-27,86220 - Specialists medical practice activities,,,
13139544,MK41 0FL,Private Limited Company,Active,United Kingdom,NA,2021-01-18,99999 - Dormant Company,,,
13166476,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-29,47910 - Retail sale via mail order houses or via Internet,,,
13131445,CT21 5RW,Private Limited Company,Active,United Kingdom,NA,2021-01-13,96090 - Other service activities n.e.c.,,,
13155599,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-25,82990 - Other business support service activities n.e.c.,,,
13165328,W2  1EY,Private Limited Company,Active,United Kingdom,NA,2021-01-28,56103 - Take-away food shops and mobile food stands,,,
13160796,S43 3UT,Private Limited Company,Active,United Kingdom,NA,2021-01-27,43210 - Electrical installation,,,
13125767,SO30 3DR,Private Limited Company,Active,United Kingdom,NA,2021-01-11,56103 - Take-away food shops and mobile food stands,,,
13116526,LS9 6NG,Private Limited Company,Active,United Kingdom,NA,2021-01-06,68320 - Management of real estate on a fee or contract basis,98000 - Residents property management,,
SC686226,PA75 6PS,Private Limited Company,Active,United Kingdom,NA,2021-01-18,55900 - Other accommodation,,,
13160432,SK10 1JE,Private Limited Company,Active,United Kingdom,NA,2021-01-26,58190 - Other publishing activities,,,
13157070,IG2 6FF,Private Limited Company,Active,United Kingdom,NA,2021-01-25,68320 - Management of real estate on a fee or contract basis,,,
OC435068,W1B 2QD,Limited Liability Partnership,Active,United Kingdom,NA,2021-01-13,None Supplied,,,
13109533,GL8 8PB,Private Limited Company,Active,United Kingdom,NA,2021-01-04,81210 - General cleaning of buildings,,,
13136088,SW4 6FE,Private Limited Company,Active,United Kingdom,NA,2021-01-15,47910 - Retail sale via mail order houses or via Internet,,,
13143023,S44 6XP,Private Limited Company,Active,United Kingdom,NA,2021-01-19,"46170 - Agents involved in the sale of food, beverages and tobacco","46342 - Wholesale of wine, beer, spirits and other alcoholic beverages",47250 - Retail sale of beverages in specialised stores,56302 - Public houses and bars
13138686,PO16 0EN,Private Limited Company,Active,United Kingdom,NA,2021-01-18,96090 - Other service activities n.e.c.,,,
13114884,NR32 1NL,Private Limited Company,Active,United Kingdom,NA,2021-01-05,86900 - Other human health activities,,,
13159208,SE1 3NY,Private Limited Company,Active,United Kingdom,NA,2021-01-26,11020 - Manufacture of wine from grape,"46342 - Wholesale of wine, beer, spirits and other alcoholic beverages",47250 - Retail sale of beverages in specialised stores,
13112670,E15 4PH,Private Limited Company,Active,United Kingdom,NA,2021-01-05,64301 - Activities of investment trusts,,,
13144356,M1 3BE,Private Limited Company,Active,United Kingdom,NA,2021-01-19,64209 - Activities of other holding companies n.e.c.,,,
